,,,,,,Quantity,Delta,Price,Price Change,Price Change (%),Period PnL,Traded Delta,Traded PnL,YTD PnL,Period Delta Change,Mkt Value,%Delta,$Gamma,$Vega,$Theta,ImpliedVol
Pod(L2),Book(L3),Desk Strategy,Underlier,Expiry,Ticker,,,,,,,,,,,,,,,,
,,,,,,,1353311269.7900043,,,,28444594.602542914,25207855.351304043,13847.018393515144,416565929.4562572,59468666.24225597,1294938443.4176922,,5830058.1479981225,-15549.057608620198,-253463.6101648775,
Bouchra,Crypto,Options ,BTC,2024AUG16,BTCUSD-2024AUG16-P-61000=GALAXY_HK,-100.0,794668.6638978362,503.92531254323967,-132.86137931792382,-20.86434610145577,13285.664858885597,0.0,0.0,54606.99567276925,-95515.02398490871,-50392.53125432397,-11.415920247976763,-108800.6888437943,-2989.7899223217146,4672.3350972370245,0.555397174825206
Bouchra,Crypto,Options ,BTC,2024AUG30,,,894039.1423469502,,,,22725.47646664176,0.0,0.0,199028.16760067863,4045.934382419742,214478.22301962448,,-18679.54208422196,-932.3595133739145,820.0687774155876,
Bouchra,Crypto,Options ,BTC,2024AUG30,BTCUSD-2024AUG30-C-66000=GALAXY_HK,125.0,5981491.337365141,7013.599213659865,1425.5652037628097,25.511033061680884,178196.72006781003,0.0,0.0,958625.9713049419,366107.7397551187,876699.9017074832,68.74233871147386,187911.01968730864,9205.554110585566,-7949.372279957027,0.5486888821097995
Bouchra,Crypto,Options ,BTC,2024AUG30,BTCUSD-2024AUG30-C-69000=GALAXY_HK,-125.0,-5087452.195018191,5297.773429502871,1243.7609486781112,30.679751346623302,-155471.24360116827,0.0,0.0,-759597.8037042633,-362061.80537269893,-662221.6786878587,58.46758646689366,-206590.5617715306,-10137.91362395948,8769.441057372615,0.5496251350137771
Bouchra,Crypto,Options ,BTC,2024DEC27,,,-355146.3639720632,,,,12513.710862978958,0.0,0.0,-100944.09645082761,-13618.170605191292,2056.096066200873,,-26131.881468170264,-7966.6142211223305,1747.4711923484047,
Bouchra,Crypto,Options ,BTC,2024DEC27,BTCUSD-2024DEC27-C-140000=GALAXY_HK,200.0,1444438.3918766417,1337.9264010521847,-13.687789402558337,-1.0126994447989006,-2737.098437546403,0.0,0.0,-363314.2603465978,51790.51388047989,267585.28021043696,10.3751376101194,54527.612318026295,17025.23535613971,-3830.6997269014028,0.6784677663165232
Bouchra,Crypto,Options ,BTC,2024DEC27,BTCUSD-2024DEC27-C-150000=GALAXY_HK,-200.0,-1158685.8696338953,1050.069653210111,-28.04070491000948,-2.6009122998227654,5607.746683405261,0.0,0.0,303785.6750593812,-39850.05035548705,-210013.9306420222,8.322629342975258,-45457.79703889231,-14465.640556990842,3317.2275135141895,0.6914835616053858
Bouchra,Crypto,Options ,BTC,2024DEC27,BTCUSD-2024DEC27-C-85000=GALAXY_HK,150.0,4481036.62003144,7322.371057536373,553.2210091758461,8.172680546649058,82983.90152856754,0.0,0.0,558281.4087826465,182562.26071524416,1098355.6586304558,42.91529204270461,99578.35918667662,27811.792382349333,-5597.596052453779,0.6068992426566909
Bouchra,Crypto,Options ,BTC,2024DEC27,BTCUSD-2024DEC27-C-95000=GALAXY_HK,-225.0,-5121935.506246249,5128.315165034088,325.95480487937675,6.7873874602129165,-73340.83891144744,0.0,0.0,-599696.9199462575,-208120.89484542832,-1153870.9121326697,32.702159003692564,-134780.05593398088,-38338.00140262053,7858.539458189396,0.6180966922857429
Bouchra,Crypto,Options ,BTC,2024SEP27,,,2984973.803103799,,,,79977.43288074914,0.0,0.0,117365.15067022259,149250.014003759,523564.82405059465,,69272.58112300982,5548.661790376753,-2032.2102235966877,
Bouchra,Crypto,Options ,BTC,2024SEP27,BTCUSD-2024SEP27-C-100000=GALAXY_HK,-150.0,-1164508.1024095262,878.1317470242875,155.16428886407357,21.462140116089184,-23275.134662479744,0.0,0.0,129129.74661348818,-99878.18378124195,-131719.76205364312,11.152599172610634,-76603.04911876221,-8197.997498834224,4293.685475031723,0.6260857423674424
Bouchra,Crypto,Options ,BTC,2024SEP27,BTCUSD-2024SEP27-C-75000=GALAXY_HK,150.0,4720512.439980878,4843.053498978057,770.1493413677563,18.909095612493537,115523.40726804954,0.0,0.0,208059.03090959473,293792.77825041895,726458.0248467086,45.208773578730124,178269.37098236938,17097.918716253043,-8025.478251443113,0.5610978475086795
Bouchra,Crypto,Options ,BTC,2024SEP27,BTCUSD-2024SEP27-C-85000=GALAXY_HK,-50.0,-910980.7125020486,2371.093084734488,407.59792758368894,20.758794647354705,-20380.167839447735,0.0,0.0,-286904.9256969877,-67394.66634087553,-118554.65423672443,26.17363344958933,-47014.49850142779,-4683.605170382947,2283.440844740747,0.582801358305405
Bouchra,Crypto,Options ,BTC,2024SEP27,BTCUSD-2024SEP27-C-90000=GALAXY_HK,100.0,1366908.324289031,1678.1482867366958,293.3034356870612,21.179515919400913,29330.808379792492,0.0,0.0,-118584.70651524403,107483.63846182245,167814.82867366957,19.636506540775432,78152.83008202996,7968.546881815283,-3976.2573438164027,0.596494593358569
Bouchra,Crypto,Options ,BTC,2024SEP27,BTCUSD-2024SEP27-C-95000=GALAXY_HK,-100.0,-1026958.1462545347,1204.3361317941599,212.21098803952827,21.38953834356318,-21221.480265165417,0.0,0.0,185666.00535937143,-84753.55258636494,-120433.61317941599,14.752906246670673,-63532.07232119953,-6636.201138474402,3392.3990518903574,0.6110807863366136
Bouchra,Crypto,Options ,ETH,,,-750.0,-743974.2967155875,148.69539259388898,34.29510763584585,29.978166268050604,-25721.561753347458,0.0,0.0,53478.22452812019,-57800.266407080926,-111521.54444541673,29.513078077450437,-32078.70465373347,-3592.6421229773237,1973.610915804735,0.6566872832095462
Bouchra,Crypto,Options ,ETH,2024SEP27,,-750.0,-743974.2967155875,148.69539259388898,34.29510763584585,29.978166268050604,-25721.561753347458,0.0,0.0,53478.22452812019,-57800.266407080926,-111521.54444541673,29.513078077450437,-32078.70465373347,-3592.6421229773237,1973.610915804735,0.6566872832095462
Bouchra,Crypto,Options ,ETH,2024SEP27,ETHUSD-2024SEP27-C-4100=GALAXY_HK,-750.0,-743974.2967155875,148.69539259388898,34.29510763584585,29.978166268050604,-25721.561753347458,0.0,0.0,53478.22452812019,-57800.266407080926,-111521.54444541673,29.513078077450437,-32078.70465373347,-3592.6421229773237,1973.610915804735,0.6566872832095462
Bouchra,Crypto,RelativeValue,,,,,1733242.411364023,,,,26009.215983689137,0.0,0.0,21927.51826669993,26009.215983689137,1733242.411364023,,0.0,0.0,0.0,
Bouchra,Crypto,RelativeValue,ARKM,,,-414974.0,-618311.26,1.49,0.08000000000000007,5.6737588652482325,-33197.92000000003,0.0,0.0,41582.276572260016,-33197.92000000003,-618311.26,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,ARKM,,,-414974.0,-618311.26,1.49,0.08000000000000007,5.6737588652482325,-33197.92000000003,0.0,0.0,41582.276572260016,-33197.92000000003,-618311.26,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,ARKM,,ARKM,-414974.0,-618311.26,1.49,0.08000000000000007,5.6737588652482325,-33197.92000000003,0.0,0.0,41582.276572260016,-33197.92000000003,-618311.26,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,ETH,,,1155.94832382,3885264.419598123,3361.105630361312,100.515451190171,3.0827379605161713,116190.66732128919,0.0,0.0,-115687.39050169697,116190.66732128919,3885264.419598123,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,ETH,,,1155.94832382,3885264.419598123,3361.105630361312,100.515451190171,3.0827379605161713,116190.66732128919,0.0,0.0,-115687.39050169697,116190.66732128919,3885264.419598123,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,ETH,,ETH,1155.94832382,3885264.419598123,3361.105630361312,100.515451190171,3.0827379605161713,116190.66732128919,0.0,0.0,-115687.39050169697,116190.66732128919,3885264.419598123,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,SEI,,,-1524778.0,-563124.911848,0.369316,0.019659999999999955,5.622669137666722,-29977.13547999994,0.0,0.0,-43230.10941372003,-29977.13547999994,-563124.911848,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,SEI,,,-1524778.0,-563124.911848,0.369316,0.019659999999999955,5.622669137666722,-29977.13547999994,0.0,0.0,-43230.10941372003,-29977.13547999994,-563124.911848,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,SEI,,SEI,-1524778.0,-563124.911848,0.369316,0.019659999999999955,5.622669137666722,-29977.13547999994,0.0,0.0,-43230.10941372003,-29977.13547999994,-563124.911848,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,STRK,,,-1015445.3,-553150.6263861001,0.544737,0.021392000000000078,4.0875521883270265,-21722.40585760004,0.0,0.0,106769.92627485695,-21722.40585760004,-553150.6263861001,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,STRK,,,-1015445.3,-553150.6263861001,0.544737,0.021392000000000078,4.0875521883270265,-21722.40585760004,0.0,0.0,106769.92627485695,-21722.40585760004,-553150.6263861001,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,STRK,,STRK,-1015445.3,-553150.6263861001,0.544737,0.021392000000000078,4.0875521883270265,-21722.40585760004,0.0,0.0,106769.92627485695,-21722.40585760004,-553150.6263861001,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,WLD,,,-176133.0,-417435.21,2.37,0.03000000000000025,1.2820512820512928,-5283.990000000049,0.0,0.0,32492.815334999963,-5283.990000000049,-417435.21,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,WLD,,,-176133.0,-417435.21,2.37,0.03000000000000025,1.2820512820512928,-5283.990000000049,0.0,0.0,32492.815334999963,-5283.990000000049,-417435.21,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,WLD,,WLD,-176133.0,-417435.21,2.37,0.03000000000000025,1.2820512820512928,-5283.990000000049,0.0,0.0,32492.815334999963,-5283.990000000049,-417435.21,0.0,0.0,0.0,0.0,0.0
Bouchra,Equities,,,,,0.0,335696.9616943297,0.3514201870859462,-35.77984231333415,-99.03658154264454,0.6862934874552593,0.0,0.0,-97949.67333780744,0.6862934874552593,19107.674997199916,5.955845622013705,-0.002433109269617262,1171.417390563546,-0.00033932789882867853,0.5596061156178884
Bouchra,Equities,E_CRYPTO_OPTIONS ,,,,0.0,335696.9616943297,0.3514201870859462,-35.77984231333415,-99.03658154264454,0.6862934874552593,0.0,0.0,-97949.67333780744,0.6862934874552593,19107.674997199916,5.955845622013705,-0.002433109269617262,1171.417390563546,-0.00033932789882867853,0.5596061156178884
Bouchra,Equities,E_CRYPTO_OPTIONS ,NVDA,,,0.0,335696.9616943297,0.3514201870859462,-35.77984231333415,-99.03658154264454,0.6862934874552593,0.0,0.0,-97949.67333780744,0.6862934874552593,19107.674997199916,5.955845622013705,-0.002433109269617262,1171.417390563546,-0.00033932789882867853,0.5596061156178884
Bouchra,Equities,E_CRYPTO_OPTIONS ,NVDA,2024AUG16,,0.0,335696.9616943297,0.3514201870859462,-35.77984231333415,-99.03658154264454,0.6862934874552593,0.0,0.0,-97949.67333780744,0.6862934874552593,19107.674997199916,5.955845622013705,-0.002433109269617262,1171.417390563546,-0.00033932789882867853,0.5596061156178884
Bouchra,Equities,E_CRYPTO_OPTIONS ,NVDA,2024AUG16,NVDA/16Aug2024/C135.0,530.0,525806.7144214326,0.5316812719651907,-53.618109878176725,-99.01812867478844,-531.1188769742366,0.0,0.0,-251361.72956739904,-531.1188769742366,28179.107414155107,8.748572666823607,-0.0027008395520056183,2123.2931156146215,-0.0003846526986084342,0.5476397363005628
Bouchra,Equities,E_CRYPTO_OPTIONS ,NVDA,2024AUG16,NVDA/16Aug2024/C145.0,-530.0,-190109.7527271029,0.1711591022067017,-17.94157474849158,-99.05503441050064,531.8051704616919,0.0,0.0,153412.0562295916,531.8051704616919,-9071.432416955191,3.1631185772038015,0.0002677302823883565,-951.8757250510755,4.5324799779755676e-05,0.5715724949352139
CryptoHedges,,,,,,,38632579.0134469,,,,-950824.29577603,0.0,0.0,-60081198.53273144,-950824.29577603,16526065.39404723,,0.023305801732931286,-6120.645561699337,-3.694822225952521e-12,
CryptoHedges,Crypto,,,,,-8500000.0,-9156977.359937258,1.0772914541102656,-0.0037790135271855707,-0.34956218306880105,35909.81629330525,0.0,0.0,-52856.32628388237,35909.81629330525,-9156977.359937258,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Crypto,E_CRYPTO_EQUITY ,,,,-8500000.0,-9156977.359937258,1.0772914541102656,-0.0037790135271855707,-0.34956218306880105,35909.81629330525,0.0,0.0,-52856.32628388237,35909.81629330525,-9156977.359937258,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Crypto,E_CRYPTO_EQUITY ,BTC,,,-8500000.0,-9156977.359937258,1.0772914541102656,-0.0037790135271855707,-0.34956218306880105,35909.81629330525,0.0,0.0,-52856.32628388237,35909.81629330525,-9156977.359937258,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Crypto,E_CRYPTO_EQUITY ,BTC,2024SEP18,,-8500000.0,-9156977.359937258,1.0772914541102656,-0.0037790135271855707,-0.34956218306880105,35909.81629330525,0.0,0.0,-52856.32628388237,35909.81629330525,-9156977.359937258,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Crypto,E_CRYPTO_EQUITY ,BTC,2024SEP18,USD/EUR/18Sep2024,-8500000.0,-9156977.359937258,1.0772914541102656,-0.0037790135271855707,-0.34956218306880105,35909.81629330525,0.0,0.0,-52856.32628388237,35909.81629330525,-9156977.359937258,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Equities,,,,,,47789556.37338415,,,,-986734.1120693348,0.0,0.0,-60028342.20644757,-986734.1120693348,25683042.75398448,,0.023305801732931286,-6120.645561699337,-3.694822225952521e-12,
CryptoHedges,Equities,E_MSTR_EQUITY ,,,,-92500.0,-168181695.94167924,1818.1804966668012,66.14758941663945,3.775476427578004,-6118652.021039215,0.0,0.0,-150108742.59111965,-6118652.021039215,-168181695.94167924,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Equities,E_MSTR_EQUITY ,MSTR,,,-92500.0,-168181695.94167924,1818.1804966668012,66.14758941663945,3.775476427578004,-6118652.021039215,0.0,0.0,-150108742.59111965,-6118652.021039215,-168181695.94167924,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Equities,E_MSTR_EQUITY ,MSTR,,,-92500.0,-168181695.94167924,1818.1804966668012,66.14758941663945,3.775476427578004,-6118652.021039215,0.0,0.0,-150108742.59111965,-6118652.021039215,-168181695.94167924,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Equities,E_MSTR_EQUITY ,MSTR,,MSTR,-92500.0,-168181695.94167924,1818.1804966668012,66.14758941663945,3.775476427578004,-6118652.021039215,0.0,0.0,-150108742.59111965,-6118652.021039215,-168181695.94167924,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Equities,E_MSTR_OPTIONS ,,,,0.0,25827753.61939967,98.27333333333337,-8367.455025881583,-98.85672778831349,755364.5345106532,0.0,0.0,1141174.9038526306,755364.5345106532,3721239.999999991,56.599987155523756,0.023305801732931286,-6120.645561699337,-3.694822225952521e-12,1.0734015647418478
CryptoHedges,Equities,E_MSTR_OPTIONS ,MSTR,,,0.0,25827753.61939967,98.27333333333337,-8367.455025881583,-98.85672778831349,755364.5345106532,0.0,0.0,1141174.9038526306,755364.5345106532,3721239.999999991,56.599987155523756,0.023305801732931286,-6120.645561699337,-3.694822225952521e-12,1.0734015647418478
CryptoHedges,Equities,E_MSTR_OPTIONS ,MSTR,2024AUG02,,0.0,25827753.61939967,98.27333333333337,-8367.455025881583,-98.85672778831349,755364.5345106532,0.0,0.0,1141174.9038526306,755364.5345106532,3721239.999999991,56.599987155523756,0.023305801732931286,-6120.645561699337,-3.694822225952521e-12,1.0734015647418478
CryptoHedges,Equities,E_MSTR_OPTIONS ,MSTR,2024AUG02,MSTR/02Aug2024/C1700.0,445.0,61312720.35014276,149.31999999999988,-12412.825269837496,-98.81134952038386,1052029.953725467,0.0,0.0,731782.5988031526,1052029.953725467,6644739.999999994,75.75067846436522,0.010118128557223827,26479.09536117936,2.5295321393059567e-11,1.0119128195661902
CryptoHedges,Equities,E_MSTR_OPTIONS ,MSTR,2024AUG02,MSTR/02Aug2024/C1800.0,-145.0,-14812770.827477654,93.00000000000023,-7808.946236815921,-98.82307475635935,-202199.19621101022,0.0,0.0,81396.5993506813,-202199.19621101022,-1348500.000000003,56.16480481917502,0.01318767317570746,-10878.56571190109,3.709033080667723e-11,1.0923854060462088
CryptoHedges,Equities,E_MSTR_OPTIONS ,MSTR,2024AUG02,MSTR/02Aug2024/C1900.0,-300.0,-20672195.903265435,52.500000000000014,-4880.593570991332,-98.93575908819727,-94466.22300380352,0.0,0.0,327995.7056987968,-94466.22300380352,-1575000.0000000005,37.884478183031014,0.0,-21721.175210977606,-6.608047442568932e-11,1.1159064686131441
CryptoHedges,Equities,MSTRspread,,,,2731.5321660399964,190143498.69566372,69610.56547663557,1602.2338777009863,2.3559376329797903,4376553.374459227,0.0,0.0,88939225.48081943,4376553.374459227,190143498.69566372,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Equities,MSTRspread,BTC,,,2731.5321660399964,190143498.69566372,69610.56547663557,1602.2338777009863,2.3559376329797903,4376553.374459227,0.0,0.0,88939225.48081943,4376553.374459227,190143498.69566372,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Equities,MSTRspread,BTC,,,2731.5321660399964,190143498.69566372,69610.56547663557,1602.2338777009863,2.3559376329797903,4376553.374459227,0.0,0.0,88939225.48081943,4376553.374459227,190143498.69566372,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Equities,MSTRspread,BTC,,BTC,2731.5321660399964,190143498.69566372,69610.56547663557,1602.2338777009863,2.3559376329797903,4376553.374459227,0.0,0.0,88939225.48081943,4376553.374459227,190143498.69566372,0.0,0.0,0.0,0.0,0.0
Derivatives,,,,,,25.0,1435169.7920562658,44.020000000000245,-3869.4676050280855,-98.87517211135554,12170.487390392038,0.0,0.0,7.677516094190651,12170.487390392038,110050.00000000061,31.561615764784168,-0.0017053025658242404,1691.7701384508987,3.197442310920451e-12,1.2102617963298943
Derivatives,Equities,,,,,25.0,1435169.7920562658,44.020000000000245,-3869.4676050280855,-98.87517211135554,12170.487390392038,0.0,0.0,7.677516094190651,12170.487390392038,110050.00000000061,31.561615764784168,-0.0017053025658242404,1691.7701384508987,3.197442310920451e-12,1.2102617963298943
Derivatives,Equities,E_MSTR_OPTIONS ,,,,25.0,1435169.7920562658,44.020000000000245,-3869.4676050280855,-98.87517211135554,12170.487390392038,0.0,0.0,7.677516094190651,12170.487390392038,110050.00000000061,31.561615764784168,-0.0017053025658242404,1691.7701384508987,3.197442310920451e-12,1.2102617963298943
Derivatives,Equities,E_MSTR_OPTIONS ,MSTR,,,25.0,1435169.7920562658,44.020000000000245,-3869.4676050280855,-98.87517211135554,12170.487390392038,0.0,0.0,7.677516094190651,12170.487390392038,110050.00000000061,31.561615764784168,-0.0017053025658242404,1691.7701384508987,3.197442310920451e-12,1.2102617963298943
Derivatives,Equities,E_MSTR_OPTIONS ,MSTR,2024AUG02,,25.0,1435169.7920562658,44.020000000000245,-3869.4676050280855,-98.87517211135554,12170.487390392038,0.0,0.0,7.677516094190651,12170.487390392038,110050.00000000061,31.561615764784168,-0.0017053025658242404,1691.7701384508987,3.197442310920451e-12,1.2102617963298943
Derivatives,Equities,E_MSTR_OPTIONS ,MSTR,2024AUG02,MSTR/02Aug2024/C1950.0,25.0,1435169.7920562658,44.020000000000245,-3869.4676050280855,-98.87517211135554,12170.487390392038,0.0,0.0,7.677516094190651,12170.487390392038,110050.00000000061,31.561615764784168,-0.0017053025658242404,1691.7701384508987,3.197442310920451e-12,1.2102617963298943
Eduardo,,,,,,,497387.2605427721,,,,13776.971662248223,0.0,0.0,313752.16271298315,13776.971662248223,497387.2605427721,,0.0,0.0,0.0,
Eduardo,Crypto,,,,,,497387.2605427721,,,,13776.971662248223,0.0,0.0,313752.16271298315,13776.971662248223,497387.2605427721,,0.0,0.0,0.0,
Eduardo,Crypto,Core,,,,,497387.2605427721,,,,13776.971662248223,0.0,0.0,313752.16271298315,13776.971662248223,497387.2605427721,,0.0,0.0,0.0,
Eduardo,Crypto,Core,BTC,,,2.2890980000000027,159345.40621143547,69610.56547663557,1602.2338777009863,2.3559376329797903,3667.6703649774718,0.0,0.0,294126.29776077485,3667.6703649774718,159345.40621143547,0.0,0.0,0.0,0.0,0.0
Eduardo,Crypto,Core,BTC,,,2.2890980000000027,159345.40621143547,69610.56547663557,1602.2338777009863,2.3559376329797903,3667.6703649774718,0.0,0.0,294126.29776077485,3667.6703649774718,159345.40621143547,0.0,0.0,0.0,0.0,0.0
Eduardo,Crypto,Core,BTC,,BTC,2.2890980000000027,159345.40621143547,69610.56547663557,1602.2338777009863,2.3559376329797903,3667.6703649774718,0.0,0.0,294126.29776077485,3667.6703649774718,159345.40621143547,0.0,0.0,0.0,0.0,0.0
Eduardo,Crypto,Core,ETH,,,100.5746,338041.8543313367,3361.105630361312,100.515451190171,3.0827379605161713,10109.301297270751,0.0,0.0,19625.8649522083,10109.301297270751,338041.8543313367,0.0,0.0,0.0,0.0,0.0
Eduardo,Crypto,Core,ETH,,,100.5746,338041.8543313367,3361.105630361312,100.515451190171,3.0827379605161713,10109.301297270751,0.0,0.0,19625.8649522083,10109.301297270751,338041.8543313367,0.0,0.0,0.0,0.0,0.0
Eduardo,Crypto,Core,ETH,,ETH,100.5746,338041.8543313367,3361.105630361312,100.515451190171,3.0827379605161713,10109.301297270751,0.0,0.0,19625.8649522083,10109.301297270751,338041.8543313367,0.0,0.0,0.0,0.0,0.0
Felman,,,,,,,-21727662.966757722,,,,-600862.1538667688,0.0,0.0,1290342.5912947534,-600862.1538667688,-21595987.51629032,,-0.27346319653176465,-571.0170659691208,-0.00039350613061754636,
Felman,Crypto,,,,,,-21727662.966757722,,,,-600862.1538667688,0.0,0.0,1290342.5912947534,-600862.1538667688,-21595987.51629032,,-0.27346319653176465,-571.0170659691208,-0.00039350613061754636,
Felman,Crypto,Core,,,,,-25792569.29401313,,,,-722693.5587728166,0.0,0.0,712512.6281632717,-722693.5587728166,-25792569.29401313,,0.0,0.0,0.0,
Felman,Crypto,Core,ARKM,,,-483787.0,-720842.6300000004,1.49,0.08000000000000007,5.6737588652482325,-38702.96000000012,0.0,0.0,10946.323644259945,-38702.96000000012,-720842.6300000004,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ARKM,,,-483787.0,-720842.6300000004,1.49,0.08000000000000007,5.6737588652482325,-38702.96000000012,0.0,0.0,10946.323644259945,-38702.96000000012,-720842.6300000004,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ARKM,,ARKM,-483787.0,-720842.6300000004,1.49,0.08000000000000007,5.6737588652482325,-38702.96000000012,0.0,0.0,10946.323644259945,-38702.96000000012,-720842.6300000004,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ASTR,,,26366424.230039,2011389.0388127551,0.076286,0.0027830000000000077,3.7862400174142654,73377.75863219873,0.0,0.0,10842.483382345294,73377.75863219873,2011389.0388127551,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ASTR,,,26366424.230039,2011389.0388127551,0.076286,0.0027830000000000077,3.7862400174142654,73377.75863219873,0.0,0.0,10842.483382345294,73377.75863219873,2011389.0388127551,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ASTR,,ASTR,26366424.230039,2011389.0388127551,0.076286,0.0027830000000000077,3.7862400174142654,73377.75863219873,0.0,0.0,10842.483382345294,73377.75863219873,2011389.0388127551,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,BTC,,,-220.4910000099999,-15348503.193204938,69610.56547663557,1602.2338777009863,2.3559376329797903,-353278.1499441883,0.0,0.0,257212.45706463547,-353278.1499441883,-15348503.193204938,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,BTC,,,-220.4910000099999,-15348503.193204938,69610.56547663557,1602.2338777009863,2.3559376329797903,-353278.1499441883,0.0,0.0,257212.45706463547,-353278.1499441883,-15348503.193204938,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,BTC,,BTC,-220.4910000099999,-15348503.193204938,69610.56547663557,1602.2338777009863,2.3559376329797903,-353278.1499441883,0.0,0.0,257212.45706463547,-353278.1499441883,-15348503.193204938,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,COMP,,,-10089.048,-477735.4211573556,47.351883067397,-0.6605415499940008,-1.3757721157759242,6664.235403883853,0.0,0.0,24480.651762698428,6664.235403883853,-477735.4211573556,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,COMP,,,-10089.048,-477735.4211573556,47.351883067397,-0.6605415499940008,-1.3757721157759242,6664.235403883853,0.0,0.0,24480.651762698428,6664.235403883853,-477735.4211573556,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,COMP,,COMP,-10089.048,-477735.4211573556,47.351883067397,-0.6605415499940008,-1.3757721157759242,6664.235403883853,0.0,0.0,24480.651762698428,6664.235403883853,-477735.4211573556,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ETH,,,-2914.101538570003,-9794603.088732187,3361.105630361312,100.515451190171,3.0827379605161713,-292912.2309633328,0.0,0.0,-33459.728628830635,-292912.2309633328,-9794603.088732187,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ETH,,,-2914.101538570003,-9794603.088732187,3361.105630361312,100.515451190171,3.0827379605161713,-292912.2309633328,0.0,0.0,-33459.728628830635,-292912.2309633328,-9794603.088732187,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ETH,,ETH,-2914.101538570003,-9794603.088732187,3361.105630361312,100.515451190171,3.0827379605161713,-292912.2309633328,0.0,0.0,-33459.728628830635,-292912.2309633328,-9794603.088732187,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,HNT,,,223278.91692299998,1172543.6502482113,5.251475,-0.08872500000000016,-1.661454627167525,-19810.42190399315,0.0,0.0,-7519.55665635367,-19810.42190399315,1172543.6502482113,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,HNT,,,223278.91692299998,1172543.6502482113,5.251475,-0.08872500000000016,-1.661454627167525,-19810.42190399315,0.0,0.0,-7519.55665635367,-19810.42190399315,1172543.6502482113,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,HNT,,HNT,223278.91692299998,1172543.6502482113,5.251475,-0.08872500000000016,-1.661454627167525,-19810.42190399315,0.0,0.0,-7519.55665635367,-19810.42190399315,1172543.6502482113,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,STRK,,,-1172304.7999999996,-638597.7998376,0.544737,0.021392000000000078,4.0875521883270265,-25077.944281600096,0.0,0.0,254964.98834101405,-25077.944281600096,-638597.7998376,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,STRK,,,-1172304.7999999996,-638597.7998376,0.544737,0.021392000000000078,4.0875521883270265,-25077.944281600096,0.0,0.0,254964.98834101405,-25077.944281600096,-638597.7998376,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,STRK,,STRK,-1172304.7999999996,-638597.7998376,0.544737,0.021392000000000078,4.0875521883270265,-25077.944281600096,0.0,0.0,254964.98834101405,-25077.944281600096,-638597.7998376,0.0,0.0,0.0,0.0,0.0
